beats,5.607227696204926
stile,5.607128220044672
paste,5.605283271979542
names,5.604195488477225
roast,5.604022396150245
holes,5.603755668841514
bries,5.603515470751525
miles,5.600455857334201
sited,5.599185784565974
wales,5.597556300892863
means,5.596674293025882
tunes,5.596101406454188
paces,5.5957440227932045
scale,5.5950007206513686
dines,5.593313620708595
dames,5.5930348355091795
liens,5.592240433112047
darns,5.59139798245096
orate,5.591103052180304
shale,5.589900377607906
pairs,5.589604554464483
noels,5.589440756560099
toils,5.587405362873678
capes,5.583659889108308
times,5.582823979004257
tarps,5.58221399843306
robes,5.58154150958732
pleas,5.581063328673354
takes,5.579466622167156
lards,5.57917908383627
stela,5.574994170854903
piers,5.574344786175198
acnes,5.573229149764233
apers,5.572953763842924
suite,5.57242832805306
cures,5.57200536246419
alter,5.571978260635178
fates,5.571532374807017
sable,5.570552877993182
irate,5.570376119555251
nails,5.569521793755964
ceils,5.568907694297999
safer,5.568293210959555
carte,5.567981110033147
risen,5.567378300475272
steal,5.566975586175995
shoer,5.566306133866775
toads,5.564718475556478
mites,5.563023555999868
fores,5.5617074981487855
prats,5.561142450988876
wears,5.5592167444482055
fears,5.55901213560562
delis,5.558614106476995
sawer,5.558214230710634
marts,5.558163617621677
terms,5.556553319293807
pines,5.5561742221581465
diets,5.554039067982342
spier,5.5536025498480095
rheas,5.553347611373641
selah,5.553307568676477
poets,5.552576829945559
heros,5.55237694194778
tyres,5.551503394496916
lakes,5.549777149970621
dials,5.549351819520637
coats,5.549067004904904
heirs,5.547809129215171
doser,5.546800096841828
lunes,5.543747628437438
stair,5.543690015290884
altos,5.542239209053564
rated,5.540874823107335
sedan,5.54082114578497
limes,5.5407953208485194
septa,5.53988527053348
shier,5.538351333532438
sidle,5.537284546391637
coals,5.535700302210913
sepal,5.535679685581389
nodes,5.5353197802142
stone,5.534477192345376
loads,5.534063519347193
aired,5.533207603943094
baser,5.532034742961194
socle,5.530023319687662
pelts,5.529894924487724
poser,5.528939502098284
hades,5.528596553375852
spear,5.526705487029994
maces,5.526059233910605
dater,5.525945069372555
tiler,5.523850659538633
betas,5.521372381852312
pails,5.520511842613134
biles,5.520449454156757
rinse,5.5201704042768815
hones,5.5177985270094005
traps,5.517491891246739
fires,5.514650212161575
beans,5.5144221645994325
harts,5.514373465561914
shear,5.51408277192541
slant,5.513388148697187
teaks,5.511551217434983
toner,5.510336075134339
sober,5.508666572121955
marls,5.508514513791126
lapse,5.507822284213848
stied,5.507173071693962
hoers,5.506901908752265
wanes,5.506587964928487
oared,5.50635354024876
peons,5.5041016126318905
wires,5.50384027214431
haste,5.503192727083168
sauce,5.500999391274873
coset,5.500924458641158
poset,5.5007345860195365
roams,5.5004858831915
salon,5.500185259468259
slide,5.499415106810098
feats,5.498726663771863
anise,5.498356320360166
spore,5.497938005807012
talus,5.497378101636696
lobes,5.496524061567942
cater,5.496362140617637
crate,5.4961953183705905
hoars,5.494877810399659
paler,5.4943338457473825
fries,5.493028790125314
pater,5.492367828012545
trade,5.492130785873356
weals,5.491956486331729
lyres,5.490974652302559
hairs,5.489947692533563
score,5.489098604803826
prate,5.489031139306369
strep,5.487463223092185
loges,5.486661268860417
leaks,5.48553824302886
mines,5.485407681600621
rands,5.48512399327622
shore,5.484105117234118
bites,5.483146791499238
taper,5.482415869807653
raves,5.480123008295979
spiel,5.479676134175194
toile,5.479555028410789
spire,5.478743886678473
rends,5.477938117149603
codes,5.477826291717216
moats,5.477484296555879
dents,5.477428007616791
satin,5.47711373770966
smear,5.4760852266503335
liest,5.475512457344875
leant,5.4740182203112795
rouse,5.4737919677024225
meads,5.472304425948894
bones,5.4718458929275515
iotas,5.470193909451058
slope,5.468833258960103
nerds,5.467682880765632
torus,5.467123172850257
talcs,5.465312737229778
stead,5.464395762883981
nards,5.463821866992428
shire,5.4622810048893715
ports,5.461913769574994
melts,5.461780658387452
alert,5.461748973382184
slice,5.461063178792451
dopes,5.460822507734613
trams,5.460671390482311
learn,5.459360868448386
carne,5.45922872370125
dirts,5.458963426483873
tours,5.457735129570747
noise,5.456801231776247
goers,5.456616744297775
colas,5.456363361143749
baste,5.454347988415993
boars,5.4515113593963855
routs,5.4510103476207465
mails,5.450960834926358
trace,5.450107019549585
osier,5.449313434666676
roids,5.448540611013242
paren,5.44849200964912
tacos,5.44841188753299
sware,5.44729520954611
pages,5.446155969105603
liter,5.446025725144604
hames,5.445117683707503
cased,5.443536727906067
spite,5.443350415687874
slake,5.442919573664706
tamer,5.4406264677997624
loins,5.440345888317925
tends,5.4402276062291195
sepia,5.439281383368562
idles,5.438426568718026
tired,5.4380827177115005
alien,5.437374317976153
plats,5.436989863020513
domes,5.436667070170483
lions,5.4366561611615145
leafs,5.436287573238869
tuans,5.436047609675134
caner,5.435913202531957
cents,5.435369489900213
vales,5.4350957082189755
latus,5.4334985265422135
cages,5.4334908731346605
biers,5.431071831420861
prose,5.431043547227425
heads,5.430746689475832
dealt,5.4293652231859975
tokes,5.42894556307863
malts,5.428803177847159
aider,5.427485337249075
cants,5.426772339690896
copes,5.425386812423368
cards,5.423222316804624
clues,5.422704927452171
lacer,5.422389442713004
ogres,5.422299453004236
hails,5.421990590391485
horse,5.421985351696596
manse,5.42152949456237
loner,5.420810738206855
dices,5.420284908614609
gapes,5.419336384934021
lords,5.4192394629070995
poste,5.419232987467217
tapis,5.417698897616388
skate,5.417426096575008
slain,5.416599891591979
pains,5.415479849313678
tried,5.4154034588396325
modes,5.413838227510954
brats,5.413501051217811
oiler,5.413313734246645
prise,5.412917551202589
onset,5.412499901632183
stern,5.412273433019638
pants,5.411995279944012
ailed,5.41147852501512
penis,5.410732080029226
pards,5.410367769984444
snarl,5.4101426946020315
litre,5.409637568424503
mater,5.409140592532277
cared,5.4085295443720085
loams,5.408404287295629
saver,5.4080219594498855
miser,5.4078167146121405
react,5.4074936225842505
weans,5.406698031349027
slime,5.405861858995997
sales,5.405035395717391
narcs,5.404391787661988
oaten,5.402997152972937
deist,5.402181675349424
poise,5.401713665692824
saith,5.401590051552589
lends,5.401314689992659
files,5.400986480196926
smote,5.400108897208527
floes,5.399954228908219
resin,5.399469212967223
pared,5.3991553066522835
morts,5.3976659584787425
wiles,5.397316941248774
dunes,5.396984545160401
leash,5.396947857360832
aegis,5.3965428561816555
boats,5.3961124113990895
sower,5.395741726592623
comes,5.395379167555076
slued,5.395310269326877
slyer,5.395108151099577
tread,5.394386262742109
laves,5.394152599174097
dolts,5.393780999823097
alder,5.393385236631718
resay,5.393196893355169
beast,5.391849491280627
irons,5.3916374922511965
baits,5.391550891017328
snort,5.391304471977624
halts,5.39066229029236
smite,5.389796249015216
mules,5.389400329220699
dimes,5.388861259699661
super,5.388482967266766
salty,5.3883914579892025
weirs,5.388326117458162
games,5.388148086102298
haler,5.38805605790713
flies,5.387142619095114
gaols,5.3870979861249255
lands,5.38620235164786
hater,5.38596843885587
belts,5.385407538188433
beads,5.38529667444686
islet,5.384356045130936
goats,5.384002437383569
stage,5.3839493113195545
gaits,5.383922008631437
renal,5.383540917501427
louse,5.383392854487631
crane,5.383383991291415
spade,5.383113741558943
raths,5.382561331639957
trays,5.3818640391445225
noire,5.381473226364011
heaps,5.380694534704927
sprat,5.38007298293476
tikes,5.3795663664139735
lapis,5.379061759401321
since,5.378675311339623
noter,5.377839410223037
molas,5.37764048778403
ideas,5.375970164889858
fades,5.375808088043357
moans,5.375772816448074
kites,5.375750770996879
halos,5.375193802637432
sates,5.375110025612033
pitas,5.3747210909846
doest,5.373961809872433
wades,5.373492559414171
doter,5.373068894298476
bails,5.372618840708628
goals,5.372512181358158
barns,5.372385012942912
orcas,5.371926845139686
crits,5.371511862418627
cause,5.371115968715291
pause,5.369728488957402
shade,5.368283515089113
teary,5.368165150547312
smile,5.367396090395634
farts,5.36725181421758
corns,5.364367672355744
alone,5.36407460577958
antis,5.363096026791896
steno,5.362632490381092
warts,5.3622119583484285
sores,5.362041573234357
liner,5.361337267115095
heart,5.36093370300805
inset,5.360579097102729
lamer,5.360073014839677
pearl,5.358745042077331
snide,5.358506414418349
lints,5.357938792792085
coils,5.357752337106012
snail,5.3574545725713385
plate,5.3564946891952046
shred,5.356133309261746
tenor,5.3557445431482495
carps,5.355706068068103
skier,5.354001709976944
abets,5.352942640271196
likes,5.352933453567408
mopes,5.352329626633722
yarns,5.352054844170051
autos,5.352003546393008
tunas,5.3519158293137945
louts,5.351440650774464
sutra,5.351269689409568
mains,5.350386352513011
yeast,5.350201020113872
duals,5.350162978957273
satyr,5.349514341802315
gorse,5.349416995093127
acmes,5.349291971570713
mutes,5.348980029868891
cafes,5.348731506989946
stein,5.3484555443420785
sears,5.347803183790751
amens,5.346578032757998
vanes,5.3462811852542504
nosed,5.344540803496535
poler,5.3437547079492616
treys,5.343070764695041
duels,5.342506400006375
waste,5.342312526183904
baler,5.341879810930861
colts,5.3418548375313035
slept,5.34123230022736
riled,5.340535462062558
cakes,5.33974443442603
space,5.338701282787048
duets,5.338625545357609
miens,5.3381298785245805
aunts,5.337676861747275
vires,5.337341278612836
clans,5.336494243080498
coeds,5.336376651923681
fairs,5.335867728253066
neato,5.3356641753604075
route,5.335037547620976
lotsa,5.3347963446125375
torsi,5.3337231252638935
faces,5.3328292012324985
hides,5.332814707735489
bodes,5.332725158435501
smart,5.33183773022917
niter,5.331301741399896
degas,5.331170066254689
anile,5.330577102412163
beaus,5.330556336926521
doges,5.329520500233439
shape,5.329260821194102
scone,5.3291500759544705
shone,5.328789850263894
rubes,5.328179826946269
aimer,5.328068458091514
close,5.327656449117856
shoed,5.327352562527794
diest,5.327145006683167
larks,5.326747907651895
stake,5.325898186293548
solid,5.325773776355074
pyres,5.325038015521349
false,5.324753902441345
roves,5.324409771547519
plans,5.324366679367693
anole,5.321983582201358
stain,5.321523318398109
trips,5.321380611585337
hopes,5.321114007147795
herds,5.320836660132222
toper,5.320095527774037
spied,5.319800491555519
veals,5.319705824812855
sawed,5.319026893302512
snipe,5.318837844239232
layer,5.318274304887561
grate,5.317880597200007
laden,5.317334527809855
razes,5.317010859369077
sires,5.316547508374961
perms,5.315967505676687
spine,5.3156489905607165
coast,5.315513119000989
cauls,5.315483969212469
ousel,5.3150489491412225
turns,5.312796245738082
swear,5.311832488613367
raced,5.311481664518314
fleas,5.311015939207363
prest,5.310461864883109
legos,5.310334888438188
atone,5.310252309670713
panel,5.310241752974872
arson,5.310130270007647
lauds,5.309122140842439
tiled,5.30875382851175
frats,5.308036352938214
crest,5.307189510996343
ogles,5.307003054508235
shied,5.306570899722733
shalt,5.306033496343418
arses,5.304948785820702
paten,5.304819078493943
leapt,5.304561707746741
salve,5.3042834062834014
cadre,5.304275399814467
spelt,5.303859430297045
icers,5.303647525069908
ileus,5.302874353342433
bolas,5.302420262039839
snake,5.301662895637035
staid,5.301409499672589
kerns,5.300780889181558
seats,5.300741448018628
shine,5.300309897308315
agues,5.298195634083867
large,5.297758163271812
treks,5.2974409946809935
brans,5.29739749987401
edits,5.2963775652252085
polis,5.2948197301624225
fines,5.294467257874097
gules,5.294253179857326
morel,5.293233169243277
adore,5.292589317177498
homes,5.292485431248744
based,5.292113082560592
ferns,5.290790492907182
bents,5.290655662247419
bides,5.29030984845121
padre,5.2897939491098365
fames,5.2896837080226025
delta,5.289083672111767
drams,5.289040834785367
wines,5.288925025586986
seals,5.2888770469946085
posed,5.288469192458574
craps,5.288312225945349
blats,5.288177940720453
morns,5.288156888831642
toned,5.286993689315719
shoat,5.286960193511374
frets,5.286947840145648
canoe,5.286084684983001
rafts,5.285737320717026
steam,5.285251581391706
raped,5.285030285746512
mrads,5.284198319151973
nurse,5.283359057188078
emirs,5.283198998007101
clots,5.283076939097822
feast,5.282896838371604
swore,5.282760241304825
paled,5.282693947014019
taxes,5.281136513307358
peaks,5.280801282405454
aside,5.280346191329007
lotus,5.279918220514689
beams,5.279757859511545
nudes,5.279724447976369
laths,5.27956750195333
plots,5.279122572132125
blues,5.277717609692153
opals,5.277066370607936
makes,5.276866279959831
toves,5.275216350868363
tubes,5.27469431126287
serif,5.274617494036476
waits,5.27343958840737
trail,5.273383399786529
louis,5.273362430264215
sprue,5.273095529525071
welts,5.270861301074824
lager,5.270423091751766
togas,5.2698980597844916
gents,5.269794841508795
shame,5.269647076059449
arced,5.269065870283766
felts,5.269025638775598
cored,5.268921424968003
rives,5.268770114929442
demos,5.268414707639158
seamy,5.26788961706011
talks,5.267537989257183
ruins,5.267374552598205
pesto,5.267068319147295
molts,5.266793081385967
bards,5.266574438782248
realm,5.265566293938098
cadet,5.265553084347667
recta,5.264652739572566
trims,5.2636084590614365
heist,5.263323448963848
pacer,5.2631178539045305
foals,5.26299281985831
warns,5.261605694562774
yules,5.261096454845343
diner,5.260370790803585
lance,5.260076945291017
glues,5.259756835377698
cords,5.259332363040442
codas,5.259315199721453
moire,5.258861909332464
urges,5.258373135737015
those,5.258303526919491
drone,5.258299763486485
fails,5.258059812766585
maids,5.258008269464778
gains,5.25794620706637
coins,5.2578647231269935
adios,5.257664973607131
horns,5.257070494551462
drape,5.256605807578296
wails,5.256482959500364
lases,5.256294519443524
strew,5.255987850494993
soles,5.255793504681687
pored,5.255699399408024
clear,5.255413364689753
worse,5.255011446898444
trice,5.254935842037271
caper,5.252864475979535
tuner,5.25276762629884
bared,5.2523570090765475
aches,5.252255009368701
naves,5.251957713486226
loper,5.251126329437565
stray,5.250064820256322
strap,5.250023030859561
curse,5.249529112122533
smelt,5.249035755547427
relay,5.248693852050913
votes,5.248511226847109
namer,5.2485027131039415
stand,5.248493868735824
runts,5.248293799014617
splat,5.246300382516435
earth,5.246163150989232
laird,5.245935773528526
tripe,5.245450080079947
purse,5.244945996623437
sweat,5.244768040921821
harps,5.244527411859068
melds,5.244421460978031
treap,5.244204381890904
thens,5.243608891149598
lubes,5.24351661485986
diems,5.243346689821173
trial,5.2426601902780225
giros,5.242449692942102
pions,5.241858599803353
loves,5.241567231592171
blare,5.241330914632484
taker,5.241191947429191
fiats,5.238978487689311
douse,5.238857114558255
timer,5.238818652619167
girts,5.23830646980864
yards,5.238015448705087
holer,5.237922657320009
table,5.237828962602091
clads,5.237520421149085
serum,5.237304888872776
plane,5.23708928737135
sport,5.236751485464657
pacts,5.236537099957622
faire,5.236485955838709
trews,5.235967501637869
rinds,5.23517474661497
mauls,5.2348797644068386
rears,5.2348049486621
oaths,5.234799481585196
train,5.232464200681443
lazes,5.232248470531551
dints,5.232122911941255
crams,5.232057779116829
siree,5.231431570361871
toyer,5.230354451052587
ranks,5.228615917278112
glare,5.22829760952367
anted,5.227929312811264
taped,5.227390457549993
minas,5.227158787604057
surge,5.226233271896948
water,5.22601847167878
slave,5.225519064592858
triad,5.225181440958232
darks,5.224485047077368
tangs,5.2243200452816385
short,5.22338242771863
duces,5.2222168549995045
astir,5.2217495549490565
pours,5.221576316934023
singe,5.2213527158707835
trash,5.221189392435378
outer,5.219854756955413
scant,5.219486300227589
emits,5.218423646886022
poems,5.218369055112585
roust,5.217604780923125
armed,5.217313104156673
laced,5.21705251008251
ratio,5.217006045532744
miler,5.216368344310378
meant,5.215675738734834
resaw,5.215661250515872
sinew,5.213647268506121
loafs,5.213157734802818
miter,5.213015393795462
oiled,5.212678600559333
drays,5.211491162938442
capos,5.211082486414694
prams,5.211040020295833
caned,5.2110004968690165
spent,5.210819606323012
early,5.21018942257795
boils,5.210132798542475
drags,5.208775151752715
dupes,5.208283636590547
wiser,5.208097244126806
pends,5.207880391721718
ulnas,5.206685241917791
lefts,5.206057857011578
lathe,5.204633462599564
tyros,5.204454464955192
hauls,5.203905354339235
forts,5.203489827446098
rayed,5.203270478008111
petal,5.202627189654832
sloes,5.202222614360317
dorms,5.2021203410418515
grits,5.202086968101933
brads,5.2019719457545035
bakes,5.201781998333447
cruse,5.201740297821659
tamed,5.201013726967388
crone,5.20047955646739
tilde,5.200472766366221
drabs,5.200354996615615
shoal,5.200129649915955
worts,5.1996086627724685
muser,5.199509291727038
atoms,5.199196485102522
girls,5.198986550677621
lento,5.198579857968051
turds,5.197914482486441
rosin,5.197199169182921
pokes,5.196428142621059
canst,5.196353059675452
throe,5.196324725070282
trued,5.196268312178655
harms,5.195379691565045
sprit,5.195269161499607
caves,5.195133467832635
paned,5.194669602046119
paves,5.194530653306273
hosed,5.194194385715226
scent,5.194069946546813
phase,5.193986623906676
prods,5.193646857381673
aspen,5.193420139890737
shard,5.1934190511790215
trees,5.193191221165536
cedar,5.192919337342137
range,5.192766499605563
bolts,5.192438509914006
avers,5.192305032912357
cokes,5.192248435381986
shute,5.191859393173178
opens,5.191835244177392
drops,5.191588885947506
inter,5.191414597926855
thane,5.1909436977223615
cried,5.1903173278650625
laude,5.190085889337196
dikes,5.189781074999622
astro,5.18938340525357
corps,5.1883737351433075
cleat,5.188155863751775
deary,5.18802096011192
macer,5.187834476971569
lives,5.187435551435529
prone,5.186773906727653
yipes,5.185385926662674
ramps,5.185006564967913
roses,5.184725980106743
grads,5.1843020068930965
nosey,5.183460513114992
calms,5.183297003036351
haled,5.18259949157659
pleat,5.182209750479852
unset,5.181459166269585
heard,5.181164417326084
perks,5.181154673309711
merit,5.1809135742118775
dulse,5.180333171110128
dregs,5.180297188527536
nerfs,5.18009779063301
teats,5.179799426195149
arums,5.179518054486268
shirt,5.1794081101802885
tanks,5.179216125878935
wages,5.178916494707864
sites,5.1788903769456995
berms,5.1783565330070935
honer,5.177595580664511
norms,5.1771962640592815
byres,5.177061605080403
pried,5.1770208928858485
older,5.176834231594281
laker,5.176536143928354
costa,5.176246707146849
goads,5.175755660709422
mitre,5.175646125870358
chase,5.175497074810879
inlet,5.1751716359619575
taupe,5.175034535945583
flats,5.173381335828357
axles,5.173367422369061
chars,5.173359849018174
shlep,5.172719679345359
sadly,5.172352303666484
tribs,5.172216865988858
cruet,5.171994699687468
hilts,5.169721468150369
claps,5.169073407088173
garde,5.169025587567672
wrens,5.168779481729047
lined,5.16809518592175
mated,5.168066022801098
sorer,5.167790926705911
germs,5.1669761841475
saved,5.166809448881723
damns,5.166785972175932
besot,5.166450701229604
raged,5.1650773233933265
pints,5.1648882562254474
swart,5.1633158264894865
boast,5.162838573357458
sherd,5.162279708151782
sowed,5.1622197788302016
rebus,5.161940563899297
steak,5.161836313435961
glans,5.161833313829494
goest,5.161601885241908
lamed,5.161549196391992
palms,5.161030630737959
silty,5.160361246190981
yearn,5.160262532638533
lepta,5.160055332968639
pieta,5.159477766268242
style,5.15910298601903
talon,5.159092780168986
peril,5.1590389323562444
pouts,5.158803555289231
lured,5.158415018622699
wants,5.1583809214514496
abler,5.1579628714911525
noted,5.1573289428186815
debts,5.156647632411386
coder,5.1559912834423764
limos,5.155789082389306
wards,5.155399534274358
flues,5.155151567593417
payer,5.155014047493531
stoke,5.154882561154809
great,5.154697594650176
parks,5.154118790223106
types,5.153839934885985
scope,5.15340833275195
dyers,5.153049904717107
pikes,5.152891675848049
oases,5.152598956856092
motel,5.152592204763768
helps,5.152552994239812
spice,5.152347256068754
drips,5.152168739177331
vapes,5.150600162966091
dynes,5.150476702834775
gelds,5.1495358369257875
glens,5.149490550464647
setup,5.149135884567655
zeals,5.148450703533686
areas,5.147898023164225
comas,5.1474639627973255
balds,5.1467928771360585
temps,5.146621600034821
polar,5.145635908961151
tapir,5.145068740263743
prays,5.144981688222851
dance,5.144246229961699
gnats,5.143449019454735
curls,5.143033434481894
suety,5.142434829350027
tiger,5.142331148993076
biter,5.1421090787400585
ready,5.142073744144696
hated,5.141814737969731
spake,5.141765060030808
barms,5.141409962159938
veils,5.141326623563306
mired,5.140506744793113
mends,5.140302798056109
janes,5.139634303783108
scald,5.139516052369964
crabs,5.138881958984301
anode,5.1384401503238974
sneak,5.138373021541092
fared,5.1376615464501745
harem,5.137587340085701
poled,5.137492625190852
artsy,5.137482011046267
crags,5.137460993209523
turps,5.137364670884283
rises,5.137203969418643
viers,5.1371405255384435
miner,5.136480086935136
corms,5.136371717254782
tansy,5.136233543704471
baled,5.136194325737726
penal,5.135950082597473
ripen,5.1357028421410265
purls,5.135493363842516
blots,5.134693527781772
carol,5.134496079777967
beaks,5.134406430300445
sloth,5.134375181632313
colds,5.134218426645686
tonal,5.134066486176688
menus,5.133742472534388
omens,5.133581363363496
roped,5.1333906393595035
asker,5.13335569564855
beard,5.132096134746621
pulse,5.131795778381843
trend,5.131248234566344
ruled,5.131109916146036
herbs,5.130754009600837
tamps,5.130549989595065
unate,5.130467442376083
okras,5.129619388993539
hotel,5.129337114947859
doper,5.128889055910219
metal,5.128161940235209
crops,5.127706563915567
items,5.1270886496059065
recto,5.126317325728791
shake,5.126097303442263
boner,5.1257926449480395
reman,5.125625163072395
solve,5.125339317043699
picas,5.124057426281637
spilt,5.123786452395146
flare,5.123354366915769
vines,5.122782244189596
maned,5.122734895407374
forte,5.122248521636859
borne,5.121775118565794
hours,5.1213164751306355
skied,5.121004089545186
soars,5.120447624035878
mouse,5.1183680996402146
idols,5.117166808973907
soapy,5.117031490879993
copse,5.116842949315696
gilts,5.116548848189672
bored,5.115088323668974
texas,5.115056146461177
preys,5.114600924374861
chats,5.114464533184819
stave,5.113914638236549
neath,5.113874545274515
goner,5.113577654393616
servo,5.113121905053169
story,5.1127005229787645
eland,5.112655409065637
wipes,5.1126393340430365
clams,5.111637689970882
ayins,5.111399772015641
strop,5.1103734220874
helms,5.110127181755049
haute,5.109968277335296
torah,5.107878187118589
hired,5.107771580634945
cider,5.106927060738943
hands,5.106398151523993
shyer,5.106370398399251
pager,5.106099745123181
loses,5.105738551064217
snout,5.10571766788301
death,5.105530442487216
riced,5.104735074244893
totes,5.104604859699209
writs,5.104146286526166
camel,5.104028744620792
sines,5.103278073290468
cager,5.103218971382698
savor,5.103106591995417
swine,5.10243743965301
aimed,5.101938373301025
mints,5.101832923036054
saris,5.1017961509850345
coral,5.101694712128335
nicer,5.100826484353853
dinar,5.100796277506795
vails,5.100304755296952
gored,5.100193576149642
feist,5.09967146993109
chaos,5.099582847987718
hulas,5.099016200579215
tribe,5.0980844020409055
tease,5.097838024225371
greps,5.09730338461335
blear,5.097086061992255
bated,5.096011801009928
foils,5.095353900626224
dicer,5.095130746793277
supra,5.094915484154391
coper,5.094618090289772
rasae,5.0934319532741625
sonly,5.093239091210838
remit,5.091159149072893
draws,5.09076283536585
loxes,5.090666098329911
roble,5.090586990329759
monte,5.090513186401428
spued,5.090303828310486
trows,5.090018573449958
gibes,5.089916395276256
techs,5.089708334874287
house,5.089491480194007
grade,5.089281753344897
stark,5.089197154236301
haves,5.088889680687667
versa,5.088640395703074
cuter,5.087685131801864
gated,5.087592419359095
egads,5.086503059504832
bergs,5.086374128426737
marks,5.086146953951457
fakes,5.08569589636912
shnor,5.0850122063679315
sties,5.084934657558483
mikes,5.084707685935353
toker,5.084546144215936
lacey,5.084324993102748
tabus,5.084222518967419
lawns,5.084062485347608
place,5.0840204469485935
lamps,5.083975534068843
paths,5.083527700936462
posit,5.0833445746903
sepoy,5.0824152066298565
warps,5.082221640106627
ashen,5.0816384388532825
cairn,5.081455295745135
doves,5.081013237665768
latin,5.080316241061027
wakes,5.08003370241434
piled,5.079301290671411
tower,5.0791807315628175
sandy,5.079049902330681
urine,5.078644441146665
gaper,5.078581762054932
clods,5.078143875844922
meson,5.077630658115153
hints,5.076595340850897
